,Zipcode,Cluster8Assignment
22376,93033,2
22377,93034,2
22378,93035,8
22379,93036,2
22380,93041,8
22381,93044,5
22382,93060,2
22383,93061,2
22384,93062,7
22385,93063,8
22386,93065,8
22387,93066,8
22388,93067,8
22389,93094,8
22390,93101,8
22391,93102,8
22392,93103,8
22393,93105,8
22394,93106,5
22395,93108,8
22396,93109,8
22397,93110,8
22398,93111,8
22399,93116,4
22400,93117,6
22401,93118,8
22402,93130,8
22403,93150,8
22404,93160,8
22405,93190,4
22406,93201,2
22407,93202,1
22408,93203,2
22409,93204,2
22410,93205,6
22411,93206,2
22412,93207,6
22413,93210,2
22414,93212,2
22415,93215,2
22416,93219,2
22417,93221,1
22418,93222,6
22419,93223,2
22420,93224,1
22421,93225,7
22422,93226,6
22423,93230,1
22424,93232,1
22425,93235,2
22426,93239,2
22427,93241,2
22428,93242,1
22429,93244,8
22430,93245,8
22431,93247,2
22432,93249,2
22433,93250,2
22434,93252,1
22435,93254,1
22436,93256,2
22437,93257,1
22438,93258,1
22439,93263,2
22440,93265,2
22441,93267,2
22442,93268,1
22443,93270,2
22444,93272,2
22445,93274,1
22446,93275,1
22447,93277,1
22448,93278,5
22449,93280,2
22450,93283,6
22451,93286,2
22452,93291,1
22453,93292,1
22454,93301,1
22455,93302,5
22456,93304,1
22457,93305,2
22458,93306,1
22459,93307,2
22460,93308,5
22461,93309,1
22462,93311,7
22463,93312,7
22464,93313,1
22465,93314,7
22466,93384,1
22467,93386,1
22468,93388,6
22469,93389,6
22470,93390,5
22471,93401,8
22472,93402,7
22473,93403,8
22474,93405,5
22475,93412,8
22476,93420,7
22477,93421,1
22478,93422,5
22479,93423,5
22480,93426,6
22481,93427,8
22482,93428,8
22483,93430,8
22484,93432,7
22485,93433,8
22486,93434,2
22487,93436,8
22488,93437,5
22489,93438,8
22490,93440,7
22491,93442,7
22492,93443,8
22493,93444,8
22494,93446,8
22495,93447,1
22496,93448,7
22497,93449,8
22498,93450,8
22499,93451,8
22500,93452,8
22501,93453,7
22502,93454,2
22503,93455,8
22504,93456,1
22505,93457,7
22506,93458,2
22507,93460,8
22508,93461,8
22509,93464,8
22510,93465,7
22511,93483,8
22512,93501,1
22513,93505,1
22514,93510,7
22515,93513,6
22516,93514,6
22517,93515,5
22518,93516,6
22519,93517,6
22520,93518,6
22521,93523,5
22522,93527,6
22523,93531,7
22524,93532,6
22525,93534,1
22526,93535,1
22527,93536,1
22528,93539,5
22529,93543,1
22530,93544,8
22531,93546,8
22532,93550,2
22533,93551,7
22534,93552,1
22535,93555,5
22536,93560,1
22537,93561,1
22538,93562,6
22539,93586,1
22540,93591,8
22541,93601,6
22542,93609,2
22543,93610,1
22544,93611,7
22545,93612,1
22546,93613,5
22547,93614,6
22548,93615,2
22549,93616,2
22550,93618,2
22551,93619,7
22552,93620,1
22553,93621,6
22554,93622,2
22555,93623,6
22556,93625,2
22557,93626,7
22558,93630,2
22559,93631,1
22560,93635,1
22561,93636,1
22562,93637,1
22563,93638,2
22564,93639,2
22565,93640,2
22566,93644,6
22567,93646,2
22568,93647,2
22569,93648,2
22570,93650,1
22571,93651,7
22572,93653,6
22573,93654,2
22574,93656,2
22575,93657,2
22576,93662,2
22577,93664,6
22578,93668,2
22579,93701,2
22580,93702,2
22581,93703,1
22582,93704,1
22583,93705,1
22584,93706,2
22585,93710,1
22586,93711,8
22587,93720,8
22588,93721,1
22589,93722,1
22590,93723,1
22591,93725,2
22592,93726,1
22593,93727,1
22594,93728,1
22595,93729,7
22596,93730,7
22597,93737,7
22598,93744,1
22599,93755,1
22600,93771,2
22601,93790,1
22602,93901,8
22603,93902,2
22604,93905,6
22605,93906,2
22606,93907,2
22607,93908,8
22608,93912,2
22609,93920,8
22610,93921,8
22611,93923,8
22612,93924,8
22613,93926,2
22614,93927,2
22615,93930,2
22616,93933,1
22617,93940,5
22618,93942,8
22619,93943,8
22620,93950,8
22621,93953,8
22622,93955,2
22623,93960,2
22624,93962,2
22625,94002,8
22626,94005,8
22627,94010,8
22628,94011,8
22629,94014,4
22630,94015,8
22631,94017,8
22632,94018,8
22633,94019,8
22634,94020,8
22635,94022,8
22636,94023,8
22637,94024,8
22638,94025,8
22639,94026,2
22640,94027,8
22641,94028,8
22642,94030,8
22643,94035,5
22644,94037,8
22645,94039,4
22646,94040,8
22647,94041,8
22648,94042,8
22649,94043,8
22650,94044,8
22651,94061,8
22652,94062,8
22653,94063,2
22654,94064,4
22655,94065,8
22656,94066,8
22657,94070,8
22658,94080,8
22659,94083,8
22660,94085,4
22661,94086,8
22662,94087,8
22663,94088,8
22664,94089,8
22665,94102,4
22666,94103,4
22667,94104,4
22668,94105,4
22669,94107,4
22670,94108,4
22671,94109,4
22672,94110,4
22673,94112,4
22674,94114,4
22675,94115,4
22676,94116,8
22677,94117,4
22678,94118,4
22679,94121,4
22680,94122,4
22681,94123,4
22682,94124,4
22683,94125,4
22684,94126,4
22685,94127,8
22686,94128,6
22687,94129,4
22688,94130,4
22689,94131,4
22690,94132,4
22691,94133,4
22692,94134,4
22693,94140,4
22694,94146,4
22695,94147,4
22696,94158,4
22697,94159,4
22698,94164,4
22699,94188,4
22700,94301,8
22701,94302,1
22702,94303,8
22703,94304,8
22704,94305,5
22705,94306,8
22706,94401,8
22707,94402,8
22708,94403,8
22709,94404,8
22710,94501,5
22711,94502,8
22712,94503,7
22713,94505,7
22714,94506,8
22715,94507,8
22716,94508,8
22717,94509,8
22718,94510,8
22719,94512,7
22720,94513,7
22721,94514,7
22722,94515,8
22723,94517,7
22724,94518,8
22725,94519,8
22726,94520,2
22727,94521,8
22728,94522,1
22729,94523,8
22730,94525,7
22731,94526,8
22732,94528,8
22733,94530,8
22734,94531,7
22735,94533,8
22736,94534,7
22737,94535,5
22738,94536,8
22739,94537,8
22740,94538,8
22741,94539,8
22742,94540,8
22743,94541,2
22744,94542,8
22745,94543,5
22746,94544,2
22747,94545,8
22748,94546,8
22749,94547,8
22750,94548,1
22751,94549,8
22752,94550,8
22753,94551,8
22754,94552,8
22755,94553,8
22756,94555,8
22757,94556,8
22758,94558,8
22759,94559,8
22760,94560,8
22761,94561,1
22762,94563,8
22763,94564,8
22764,94565,8
22765,94566,8
22766,94567,8
22767,94568,8
22768,94570,8
22769,94572,8
22770,94574,8
22771,94577,8
22772,94578,2
22773,94579,8
22774,94580,8
22775,94581,2
22776,94582,8
22777,94583,8
22778,94585,8
22779,94586,8
22780,94587,8
22781,94588,8
22782,94589,8
22783,94590,4
22784,94591,8
22785,94592,5
22786,94595,8
22787,94596,8
22788,94597,8
22789,94598,8
22790,94599,8
22791,94601,2
22792,94602,5
22793,94603,1
22794,94604,4
22795,94605,3
22796,94606,4
22797,94607,4
22798,94608,5
22799,94609,5
22800,94610,5
22801,94611,8
22802,94612,4
22803,94614,1
22804,94618,8
22805,94619,8
22806,94620,2
22807,94621,1
22808,94623,3
22809,94662,4
22810,94701,5
22811,94702,5
22812,94703,5
22813,94704,5
22814,94705,8
22815,94706,8
22816,94707,8
22817,94708,8
22818,94709,4
22819,94710,5
22820,94720,5
22821,94801,2
22822,94802,1
22823,94803,8
22824,94804,4
22825,94805,8
22826,94806,2
22827,94807,8
22828,94820,8
22829,94901,8
22830,94903,8
22831,94904,8
22832,94912,8
22833,94915,4
22834,94920,8
22835,94925,8
22836,94927,5
22837,94928,8
22838,94930,8
22839,94931,8
22840,94937,8
22841,94938,8
22842,94940,8
22843,94941,8
22844,94942,8
22845,94945,8
22846,94947,8
22847,94948,8
22848,94949,8
22849,94951,8
22850,94952,7
22851,94953,8
22852,94954,8
22853,94957,8
22854,94960,8
22855,94965,8
22856,94966,8
22857,94970,8
22858,94972,8
22859,94976,8
22860,94977,8
22861,94978,8
22862,95001,8
22863,95002,2
22864,95003,8
22865,95004,8
22866,95005,7
22867,95006,7
22868,95008,8
22869,95009,8
22870,95010,8
22871,95012,2
22872,95014,8
22873,95015,8
22874,95017,7
22875,95018,7
22876,95019,2
22877,95020,2
22878,95021,2
22879,95023,2
22880,95024,8
22881,95030,8
22882,95031,8
22883,95032,8
22884,95033,8
22885,95035,8
22886,95036,8
22887,95037,8
22888,95038,8
22889,95039,2
22890,95043,8
22891,95045,8
22892,95046,8
22893,95050,8
22894,95051,8
22895,95052,8
22896,95054,8
22897,95055,8
22898,95056,8
22899,95060,8
22900,95061,5
22901,95062,8
22902,95063,8
22903,95064,5
22904,95065,8
22905,95066,8
22906,95067,8
22907,95070,8
22908,95071,8
22909,95073,8
22910,95076,2
22911,95077,2
22912,95103,4
22913,95110,4
22914,95111,2
22915,95112,4
22916,95113,4
22917,95116,2
22918,95117,4
22919,95118,8
22920,95119,8
22921,95120,8
22922,95121,8
22923,95122,2
22924,95123,8
22925,95124,8
22926,95125,8
22927,95126,8
22928,95127,2
22929,95128,8
22930,95129,8
22931,95130,8
22932,95131,8
22933,95132,8
22934,95133,8
22935,95134,4
22936,95135,8
22937,95136,8
22938,95138,8
22939,95139,8
22940,95140,8
22941,95141,8
22942,95148,8
22943,95150,8
22944,95151,2
22945,95152,8
22946,95153,8
22947,95154,8
22948,95155,8
22949,95157,8
22950,95158,8
22951,95159,4
22952,95160,8
22953,95164,8
22954,95170,8
22955,95172,4
22956,95173,8
22957,95201,1
22958,95202,1
22959,95203,1
22960,95204,1
22961,95205,2
22962,95206,2
22963,95207,1
22964,95208,2
22965,95209,8
22966,95210,1
22967,95212,7
22968,95215,1
22969,95219,8
22970,95220,8
22971,95222,6
22972,95223,6
22973,95228,6
22974,95230,8
22975,95232,6
22976,95236,8
22977,95237,1
22978,95240,1
22979,95241,5
22980,95242,8
22981,95247,6
22982,95249,6
22983,95252,6
22984,95253,8
22985,95258,8
22986,95267,5
22987,95269,1
22988,95301,1
22989,95303,1
22990,95304,8
22991,95306,6
22992,95307,1
22993,95310,6
22994,95311,6
22995,95313,1
22996,95315,1
22997,95316,8
22998,95317,1
22999,95319,1
23000,95320,6
23001,95321,6
23002,95322,1
23003,95323,8
23004,95324,6
23005,95325,5
23006,95326,1
23007,95327,6
23008,95328,1
23009,95329,6
23010,95330,1
23011,95333,2
23012,95334,2
23013,95335,6
23014,95336,1
23015,95337,1
23016,95338,6
23017,95340,1
23018,95341,2
23019,95344,1
23020,95348,1
23021,95350,1
23022,95351,2
23023,95352,1
23024,95353,1
23025,95354,1
23026,95355,1
23027,95356,1
23028,95357,1
23029,95358,1
23030,95360,1
23031,95361,6
23032,95363,1
23033,95365,2
23034,95366,7
23035,95367,1
23036,95368,1
23037,95369,1
23038,95370,6
23039,95374,1
23040,95376,8
23041,95377,7
23042,95378,1
23043,95379,7
23044,95380,1
23045,95381,1
23046,95382,1
23047,95386,1
23048,95387,1
23049,95388,2
23050,95389,1
23051,95391,7
23052,95401,8
23053,95402,4
23054,95403,8
23055,95404,8
23056,95405,7
23057,95406,1
23058,95407,2
23059,95409,7
23060,95410,8
23061,95412,6
23062,95415,1
23063,95416,8
23064,95417,6
23065,95420,8
23066,95422,1
23067,95425,1
23068,95428,3
23069,95436,7
23070,95437,6
23071,95439,8
23072,95441,8
23073,95442,8
23074,95443,6
23075,95444,8
23076,95445,6
23077,95448,8
23078,95449,8
23079,95451,6
23080,95452,8
23081,95453,6
23082,95457,1
23083,95458,6
23084,95461,7
23085,95462,7
23086,95464,6
23087,95465,8
23088,95467,1
23089,95469,8
23090,95470,7
23091,95471,7
23092,95472,7
23093,95473,7
23094,95476,8
23095,95481,1
23096,95482,6
23097,95490,6
23098,95492,8
23099,95493,8
23100,95497,8
23101,95501,5
23102,95502,5
23103,95503,6
23104,95511,6
23105,95519,6
23106,95521,5
23107,95524,7
23108,95525,6
23109,95527,6
23110,95528,6
23111,95531,5
23112,95540,5
23113,95543,6
23114,95546,3
23115,95548,6
23116,95549,7
23117,95550,5
23118,95551,5
23119,95552,6
23120,95558,7
23121,95560,6
23122,95562,5
23123,95568,6
23124,95570,6
23125,95602,7
23126,95603,6
23127,95604,5
23128,95605,1
23129,95606,1
23130,95608,5
23131,95609,5
23132,95610,5
23133,95611,5
23134,95612,8
23135,95615,1
23136,95616,8
23137,95617,5
23138,95618,8
23139,95619,7
23140,95620,1
23141,95621,5
23142,95623,7
23143,95624,7
23144,95626,6
23145,95628,7
23146,95630,7
23147,95631,6
23148,95632,1
23149,95634,6
23150,95635,6
23151,95636,6
23152,95638,7
23153,95640,7
23154,95641,6
23155,95642,6
23156,95645,1
23157,95648,7
23158,95650,7
23159,95651,7
23160,95652,1
23161,95655,7
23162,95658,7
23163,95659,8
23164,95660,5
23165,95661,8
23166,95662,7
23167,95663,7
23168,95664,7
23169,95665,7
23170,95666,6
23171,95667,7
23172,95669,6
23173,95670,8
23174,95672,7
23175,95673,6
23176,95677,8
23177,95678,8
23178,95681,7
23179,95682,7
23180,95683,7
23181,95685,6
23182,95687,1
23183,95688,8
23184,95690,1
23185,95691,8
23186,95692,1
23187,95693,8
23188,95694,8
23189,95695,8
23190,95696,1
23191,95709,6
23192,95713,7
23193,95722,7
23194,95726,6
23195,95736,7
23196,95741,4
23197,95742,7
23198,95746,8
23199,95747,7
23200,95757,7
23201,95758,7
23202,95759,6
23203,95762,7
23204,95763,8
23205,95765,7
23206,95776,8
23207,95798,1
23208,95811,4
23209,95812,4
23210,95813,1
23211,95814,4
23212,95815,1
23213,95816,5
23214,95817,5
23215,95818,5
23216,95819,5
23217,95820,1
23218,95821,5
23219,95822,8
23220,95823,1
23221,95824,1
23222,95825,5
23223,95826,5
23224,95827,8
23225,95828,1
23226,95829,7
23227,95830,8
23228,95831,8
23229,95832,1
23230,95833,8
23231,95834,4
23232,95835,7
23233,95837,7
23234,95838,1
23235,95841,5
23236,95842,5
23237,95843,7
23238,95860,5
23239,95864,7
23240,95865,4
23241,95901,1
23242,95903,5
23243,95912,2
23244,95914,6
23245,95916,6
23246,95917,1
23247,95918,6
23248,95919,6
23249,95920,1
23250,95923,6
23251,95924,5
23252,95926,5
23253,95927,5
23254,95928,5
23255,95932,1
23256,95934,6
23257,95938,7
23258,95939,6
23259,95940,5
23260,95942,7
23261,95943,2
23262,95945,6
23263,95946,7
23264,95948,1
23265,95949,7
23266,95953,1
23267,95954,6
23268,95957,1
23269,95959,7
23270,95961,1
23271,95963,1
23272,95965,5
23273,95966,6
23274,95967,6
23275,95968,6
23276,95969,6
23277,95971,6
23278,95973,5
23279,95975,6
23280,95977,1
23281,95979,1
23282,95982,6
23283,95987,2
23284,95988,5
23285,95991,1
23286,95992,1
23287,95993,1
23288,96001,6
23289,96002,5
23290,96003,5
23291,96006,6
23292,96007,5
23293,96008,6
23294,96013,5
23295,96014,6
23296,96015,6
23297,96017,6
23298,96019,6
23299,96020,5
23300,96021,1
23301,96022,6
23302,96023,6
23303,96024,6
23304,96025,5
23305,96028,6
23306,96033,6
23307,96035,1
23308,96038,6
23309,96041,6
23310,96044,6
23311,96049,5
23312,96052,6
23313,96055,6
23314,96057,6
23315,96062,6
23316,96064,6
23317,96065,6
23318,96067,6
23319,96073,7
23320,96080,5
23321,96088,6
23322,96094,5
23323,96097,5
23324,96099,4
23325,96101,6
23326,96103,6
23327,96104,6
23328,96105,1
23329,96109,1
23330,96111,7
23331,96114,6
23332,96117,6
23333,96120,8
23334,96123,6
23335,96127,6
23336,96130,5
23337,96134,1
23338,96143,4
23339,96146,8
23340,96150,6
23341,96160,8
23342,96161,8
23343,96162,8
23344,96701,8
23345,96704,8
23346,96706,8
23347,96707,8
23348,96708,8
23349,96709,7
23350,96712,8
23351,96713,8
23352,96717,8
23353,96720,8
23354,96722,8
23355,96725,8
23356,96727,8
23357,96730,8
23358,96731,8
23359,96732,8
23360,96734,8
23361,96738,8
23362,96739,8
23363,96740,8
23364,96741,8
23365,96743,8
23366,96744,8
23367,96745,8
23368,96746,8
23369,96748,8
23370,96749,8
23371,96750,8
23372,96752,8
23373,96753,8
23374,96756,8
23375,96760,8
23376,96761,8
23377,96762,8
23378,96766,8
23379,96767,8
23380,96768,8
23381,96771,8
23382,96778,8
23383,96779,8
23384,96781,8
23385,96782,8
23386,96785,8
23387,96786,6
23388,96789,8
23389,96790,8
23390,96791,8
23391,96792,8
23392,96793,8
23393,96795,5
23394,96797,8
23395,96801,4
23396,96807,4
23397,96813,4
23398,96814,4
23399,96815,4
23400,96816,8
23401,96817,4
23402,96818,5
23403,96819,6
23404,96820,6
23405,96821,8
23406,96822,8
23407,96823,4
23408,96824,8
23409,96825,8
23410,96826,4
23411,96828,4
23412,96830,4
23413,96837,4
23414,96839,8
23415,96860,5
23416,97001,6
23417,97004,6
23418,97005,5
23419,97006,5
23420,97007,8
23421,97008,5
23422,97009,6
23423,97011,6
23424,97013,6
23425,97015,5
23426,97016,6
23427,97017,6
23428,97018,6
23429,97019,6
23430,97020,6
23431,97022,6
23432,97023,1
23433,97024,5
23434,97026,1
23435,97027,5
23436,97028,6
23437,97029,6
23438,97030,5
23439,97031,6
23440,97032,1
23441,97034,8
23442,97035,5
23443,97036,8
23444,97038,6
23445,97040,6
23446,97041,1
23447,97042,7
23448,97044,1
23449,97045,6
23450,97048,6
23451,97051,6
23452,97053,6
23453,97054,6
23454,97055,6
23455,97056,6
23456,97058,6
23457,97060,5
23458,97062,8
23459,97064,6
23460,97067,6
23461,97068,7
23462,97070,5
23463,97071,2
23464,97075,2
23465,97080,6
23466,97086,8
23467,97089,7
23468,97101,6
23469,97103,5
23470,97106,1
23471,97107,6
23472,97108,6
23473,97109,7
23474,97110,6
23475,97113,1
23476,97114,1
23477,97116,5
23478,97117,6
23479,97118,6
23480,97119,6
23481,97121,5
23482,97122,6
23483,97123,1
23484,97124,5
23485,97127,6
23486,97128,5
23487,97130,6
23488,97132,6
23489,97133,7
23490,97134,6
23491,97137,1
23492,97138,5
23493,97140,7
23494,97141,5
23495,97146,6
23496,97148,6
23497,97201,5
23498,97202,5
23499,97203,5
23500,97204,4
23501,97205,4
23502,97206,5
23503,97208,4
23504,97209,4
23505,97210,5
23506,97211,5
23507,97212,7
23508,97213,5
23509,97214,5
23510,97215,5
23511,97216,5
23512,97217,5
23513,97218,5
23514,97219,5
23515,97220,5
23516,97221,5
23517,97222,5
23518,97223,8
23519,97224,8
23520,97225,5
23521,97227,4
23522,97229,7
23523,97230,5
23524,97231,7
23525,97232,5
23526,97233,5
23527,97236,5
23528,97238,6
23529,97239,5
23530,97242,5
23531,97266,5
23532,97267,6
23533,97268,6
23534,97269,5
23535,97280,5
23536,97281,5
23537,97282,5
23538,97283,5
23539,97286,5
23540,97290,5
23541,97291,4
23542,97293,4
23543,97294,7
23544,97298,8
23545,97301,1
23546,97302,5
23547,97303,5
23548,97304,5
23549,97305,1
23550,97306,5
23551,97307,5
23552,97308,1
23553,97309,1
23554,97317,1
23555,97321,6
23556,97322,5
23557,97324,6
23558,97326,7
23559,97327,6
23560,97329,6
23561,97330,5
23562,97331,5
23563,97333,5
23564,97338,6
23565,97339,5
23566,97341,6
23567,97342,6
23568,97344,6
23569,97345,6
23570,97348,6
23571,97351,1
23572,97352,6
23573,97355,6
23574,97357,6
23575,97360,6
23576,97361,5
23577,97362,1
23578,97364,5
23579,97365,5
23580,97366,6
23581,97367,6
23582,97368,6
23583,97369,6
23584,97370,6
23585,97371,7
23586,97375,6
23587,97378,6
23588,97381,6
23589,97383,5
23590,97385,6
23591,97386,6
23592,97388,6
23593,97389,6
23594,97390,6
23595,97391,6
23596,97392,7
23597,97394,6
23598,97396,6
23599,97401,5
23600,97402,5
23601,97403,5
23602,97404,6
23603,97405,5
23604,97408,7
23605,97410,6
23606,97411,6
23607,97412,6
23608,97413,6
23609,97414,6
23610,97415,6
23611,97416,6
23612,97419,6
23613,97420,6
23614,97423,6
23615,97424,6
23616,97426,6
23617,97432,6
23618,97434,6
23619,97435,6
23620,97437,6
23621,97438,6
23622,97439,6
23623,97440,5
23624,97441,6
23625,97443,6
23626,97444,6
23627,97447,6
23628,97448,6
23629,97449,6
23630,97451,6
23631,97454,6
23632,97455,6
23633,97456,6
23634,97457,6
23635,97459,5
23636,97462,6
23637,97463,6
23638,97467,6
23639,97469,6
23640,97470,5
23641,97471,6
23642,97475,5
23643,97476,6
23644,97477,5
23645,97478,5
23646,97479,6
23647,97486,6
23648,97487,6
23649,97493,6
23650,97494,6
23651,97497,6
23652,97498,6
23653,97499,6
23654,97501,5
23655,97502,6
23656,97503,1
23657,97504,5
23658,97520,5
23659,97522,6
23660,97523,6
23661,97524,6
23662,97525,6
23663,97526,6
23664,97527,6
23665,97528,5
23666,97530,6
23667,97532,6
23668,97533,6
23669,97535,6
23670,97537,6
23671,97538,6
23672,97539,6
23673,97540,6
23674,97543,6
23675,97601,5
23676,97602,6
23677,97603,6
23678,97621,6
23679,97622,6
23680,97625,6
23681,97627,6
23682,97632,1
23683,97633,1
23684,97634,6
23685,97635,6
23686,97636,6
23687,97701,6
23688,97702,6
23689,97707,6
23690,97708,5
23691,97730,1
23692,97733,6
23693,97738,6
23694,97739,6
23695,97741,5
23696,97753,6
23697,97754,6
23698,97756,6
23699,97759,6
23700,97760,6
23701,97801,6
23702,97810,3
23703,97813,6
23704,97814,6
23705,97817,6
23706,97818,1
23707,97819,6
23708,97820,6
23709,97826,5
23710,97827,6
23711,97828,6
23712,97834,6
23713,97835,5
23714,97836,6
23715,97838,5
23716,97841,6
23717,97842,6
23718,97850,6
23719,97862,1
23720,97875,1
23721,97876,6
23722,97882,1
23723,97883,6
23724,97885,6
23725,97886,6
23726,97901,6
23727,97913,1
23728,97914,5
23729,97918,1
23730,98001,8
23731,98002,5
23732,98003,5
23733,98004,8
23734,98005,8
23735,98006,8
23736,98007,8
23737,98008,8
23738,98009,8
23739,98010,6
23740,98011,8
23741,98012,8
23742,98014,7
23743,98015,8
23744,98019,7
23745,98020,7
23746,98021,8
23747,98022,6
23748,98023,8
23749,98024,7
23750,98026,7
23751,98027,8
23752,98028,8
23753,98029,8
23754,98030,5
23755,98031,8
23756,98032,5
23757,98033,8
23758,98034,8
23759,98035,5
23760,98036,8
23761,98037,8
23762,98038,7
23763,98039,8
23764,98040,8
23765,98041,8
23766,98042,6
23767,98043,8
23768,98045,7
23769,98046,5
23770,98047,5
23771,98050,7
23772,98051,6
23773,98052,8
23774,98053,7
23775,98055,8
23776,98056,8
23777,98057,5
23778,98058,8
23779,98059,8
23780,98061,7
23781,98062,7
23782,98063,5
23783,98065,7
23784,98070,7
23785,98071,3
23786,98072,8
23787,98073,8
23788,98074,8
23789,98075,7
23790,98077,7
23791,98082,5
23792,98083,8
23793,98087,5
23794,98092,8
23795,98093,8
23796,98101,4
23797,98102,5
23798,98103,5
23799,98104,4
23800,98105,5
23801,98106,8
23802,98107,5
23803,98108,8
23804,98109,5
23805,98110,7
23806,98111,4
23807,98112,8
23808,98113,7
23809,98114,4
23810,98115,5
23811,98116,5
23812,98117,5
23813,98118,8
23814,98119,5
23815,98121,4
23816,98122,5
23817,98124,5
23818,98125,5
23819,98126,5
23820,98127,4
23821,98133,5
23822,98134,5
23823,98136,5
23824,98138,5
23825,98139,8
23826,98144,5
23827,98145,5
23828,98146,8
23829,98148,5
23830,98155,7
23831,98165,4
23832,98166,8
23833,98168,5
23834,98175,4
23835,98177,7
23836,98178,8
23837,98188,5
23838,98198,8
23839,98199,5
23840,98201,5
23841,98203,5
23842,98204,5
23843,98206,7
